Time,MSD
7.715430861723446831e-01,1.001368223003871726e-11
7.815631262525050138e-01,1.003171559538444676e-11
7.915831663326653445e-01,1.004907885343178008e-11
8.016032064128255641e-01,1.006579705083862311e-11
8.116232464929858947e-01,1.008189428295496971e-11
8.216432865731462254e-01,1.009739373151580163e-11
8.316633266533065560e-01,1.011231770068212811e-11
8.416833667334668867e-01,1.012668765151795457e-11
8.517034068136272174e-01,1.014052423498496150e-11
8.617234468937875480e-01,1.015384732353116035e-11
8.717434869739478787e-01,1.016667604134475789e-11
8.817635270541082093e-01,1.017902879333977820e-11
8.917835671342685400e-01,1.019092329293584591e-11
9.018036072144288706e-01,1.020237658869048904e-11
9.118236472945890903e-01,1.021340508983885580e-11
9.218436873747494209e-01,1.022402459079232597e-11
9.318637274549097516e-01,1.023425029464449113e-11
9.418837675350700822e-01,1.024409683573014543e-11
9.519038076152304129e-01,1.025357830128029570e-11
9.619238476953907435e-01,1.026270825221381461e-11
9.719438877755510742e-01,1.027149974310405076e-11
9.819639278557114048e-01,1.027996534135673971e-11
9.919839679358717355e-01,1.028811714563346820e-11
1.002004008016031955e+00,1.029596680355328435e-11
1.012024048096192397e+00,1.030352552870328241e-11
1.022044088176352616e+00,1.031080411698741080e-11
1.032064128256513058e+00,1.031781296234137371e-11
1.042084168336673278e+00,1.032456207183998646e-11
1.052104208416833719e+00,1.033106108022221822e-11
1.062124248496993939e+00,1.033731926385778608e-11
1.072144288577154159e+00,1.034334555417815774e-11
1.082164328657314600e+00,1.034914855059370702e-11
1.092184368737474820e+00,1.035473653291770817e-11
1.102204408817635262e+00,1.036011747331704555e-11
1.112224448897795481e+00,1.036529904780846345e-11
1.122244488977955923e+00,1.037028864731845883e-11
1.132264529058116143e+00,1.037509338832406486e-11
1.142284569138276584e+00,1.037972012309103657e-11
1.152304609218436804e+00,1.038417544952522467e-11
1.162324649298597246e+00,1.038846572065227692e-11
1.172344689378757465e+00,1.039259705374010267e-11
1.182364729458917685e+00,1.039657533907801691e-11
1.192384769539078126e+00,1.040040624842580862e-11
1.202404809619238346e+00,1.040409524314548198e-11
1.212424849699398788e+00,1.040764758202788097e-11
1.222444889779559007e+00,1.041106832882592019e-11
1.232464929859719449e+00,1.041436235950561771e-11
1.242484969939879669e+00,1.041753436922576117e-11
1.252505010020040110e+00,1.042058887905650128e-11
1.262525050100200330e+00,1.042353024244685414e-11
1.272545090180360772e+00,1.042636265145060855e-11
1.282565130260520991e+00,1.042909014271981503e-11
1.292585170340681211e+00,1.043171660327467270e-11
1.302605210420841653e+00,1.043424577605821510e-11
1.312625250501001872e+00,1.043668126528397958e-11
1.322645290581162314e+00,1.043902654158441654e-11
1.332665330661322534e+00,1.044128494696757056e-11
1.342685370741482975e+00,1.044345969958922106e-11
1.352705410821643195e+00,1.044555389834743115e-11
1.362725450901803637e+00,1.044757052730616903e-11
1.372745490981963856e+00,1.044951245995440758e-11
1.382765531062124298e+00,1.045138246330685779e-11
1.392785571142284518e+00,1.045318320185228430e-11
1.402805611222444737e+00,1.045491724135509995e-11
1.412825651302605179e+00,1.045658705251569645e-11
1.422845691382765398e+00,1.045819501449483486e-11
1.432865731462925840e+00,1.045974341830713301e-11
1.442885771543086060e+00,1.046123447008855978e-11
1.452905811623246501e+00,1.046267029424262307e-11
1.462925851703406721e+00,1.046405293646976847e-11
1.472945891783567163e+00,1.046538436668434935e-11
1.482965931863727382e+00,1.046666648182338163e-11
1.492985971943887824e+00,1.046790110855103500e-11
1.503006012024048044e+00,1.046909000586284310e-11
1.513026052104208263e+00,1.047023486759327565e-11
1.523046092184368705e+00,1.047133732483032716e-11
1.533066132264528925e+00,1.047239894824054229e-11
1.543086172344689366e+00,1.047342125030783512e-11
1.553106212424849586e+00,1.047440568748926880e-11
1.563126252505010028e+00,1.047535366229093806e-11
1.573146292585170247e+00,1.047626652526685760e-11
1.583166332665330689e+00,1.047714557694376934e-11
1.593186372745490909e+00,1.047799206967458603e-11
1.603206412825651128e+00,1.047880720942313678e-11
1.613226452905811570e+00,1.047959215748276085e-11
1.623246492985971789e+00,1.048034803213119387e-11
1.633266533066132231e+00,1.048107591022414752e-11
1.643286573146292451e+00,1.048177682872979088e-11
1.653306613226452892e+00,1.048245178620640529e-11
1.663326653306613112e+00,1.048310174422525285e-11
1.673346693386773554e+00,1.048372762874073817e-11
1.683366733466933773e+00,1.048433033140978077e-11
1.693386773547094215e+00,1.048491071086232255e-11
1.703406813627254435e+00,1.048546959392473758e-11
1.713426853707414654e+00,1.048600777679792956e-11
1.723446893787575096e+00,1.048652602619176479e-11
1.733466933867735316e+00,1.048702508041749500e-11
1.743486973947895757e+00,1.048750565043968237e-11
1.753507014028055977e+00,1.048796842088917417e-11
1.763527054108216419e+00,1.048841405103852975e-11
1.773547094188376638e+00,1.048884317574133900e-11
1.783567134268537080e+00,1.048925640633670717e-11
1.793587174348697300e+00,1.048965433152025836e-11
1.803607214428857741e+00,1.049003751818286104e-11
1.813627254509017961e+00,1.049040651221829243e-11
1.823647294589178181e+00,1.049076183930096917e-11
1.833667334669338622e+00,1.049110400563488508e-11
1.843687374749498842e+00,1.049143349867478503e-11
1.853707414829659283e+00,1.049175078782064765e-11
1.863727454909819503e+00,1.049205632508642212e-11
1.873747494989979945e+00,1.049235054574401088e-11
1.883767535070140164e+00,1.049263386894337397e-11
1.893787575150300606e+00,1.049290669830969689e-11
1.903807615230460826e+00,1.049316942251840069e-11
1.913827655310621267e+00,1.049342241584889252e-11
1.923847695390781487e+00,1.049366603871775950e-11
1.933867735470941707e+00,1.049390063819226203e-11
1.943887775551102148e+00,1.049412654848476331e-11
