Time,MSD
8.108108108108108558e-01,1.482662335270755925e-12
8.208208208208208623e-01,1.483588287359148634e-12
8.308308308308308687e-01,1.484464787154894488e-12
8.408408408408408752e-01,1.485294475754956379e-12
8.508508508508508816e-01,1.486079853203318293e-12
8.608608608608608881e-01,1.486823286024197301e-12
8.708708708708708945e-01,1.487527014352930531e-12
8.808808808808809010e-01,1.488193158686019992e-12
8.908908908908909074e-01,1.488823726270682142e-12
9.009009009009009139e-01,1.489420617153146490e-12
9.109109109109109204e-01,1.489985629903936520e-12
9.209209209209209268e-01,1.490520467037379756e-12
9.309309309309309333e-01,1.491026740141676102e-12
9.409409409409409397e-01,1.491505974734988449e-12
9.509509509509509462e-01,1.491959614862180861e-12
9.609609609609609526e-01,1.492389027446061836e-12
9.709709709709709591e-01,1.492795506406237466e-12
9.809809809809809655e-01,1.493180276557992929e-12
9.909909909909909720e-01,1.493544497302943370e-12
1.001001001001001089e+00,1.493889266122580328e-12
1.011011011011011096e+00,1.494215621885237638e-12
1.021021021021021102e+00,1.494524547976441954e-12
1.031031031031031109e+00,1.494816975262081915e-12
1.041041041041041115e+00,1.495093784893321860e-12
1.051051051051051122e+00,1.495355810961715689e-12
1.061061061061061128e+00,1.495603843012516387e-12
1.071071071071071135e+00,1.495838628423760160e-12
1.081081081081081141e+00,1.496060874658288871e-12
1.091091091091091148e+00,1.496271251395499899e-12
1.101101101101101154e+00,1.496470392549245164e-12
1.111111111111111160e+00,1.496658898177959791e-12
1.121121121121121167e+00,1.496837336292778959e-12
1.131131131131131173e+00,1.497006244569084655e-12
1.141141141141141180e+00,1.497166131966648360e-12
1.151151151151151186e+00,1.497317480263243692e-12
1.161161161161161193e+00,1.497460745506354239e-12
1.171171171171171199e+00,1.497596359387350981e-12
1.181181181181181206e+00,1.497724730542277625e-12
1.191191191191191212e+00,1.497846245783167311e-12
1.201201201201201219e+00,1.497961271263594214e-12
1.211211211211211225e+00,1.498070153581981225e-12
1.221221221221221231e+00,1.498173220825981511e-12
1.231231231231231238e+00,1.498270783561080515e-12
1.241241241241241244e+00,1.498363135766403801e-12
1.251251251251251251e+00,1.498450555720543076e-12
1.261261261261261257e+00,1.498533306840074791e-12
1.271271271271271264e+00,1.498611638473294867e-12
1.281281281281281270e+00,1.498685786651563047e-12
1.291291291291291277e+00,1.498755974800519686e-12
1.301301301301301283e+00,1.498822414413319899e-12
1.311311311311311290e+00,1.498885305687910785e-12
1.321321321321321296e+00,1.498944838130273497e-12
1.331331331331331302e+00,1.499001191125450284e-12
1.341341341341341309e+00,1.499054534478072492e-12
1.351351351351351315e+00,1.499105028924020241e-12
1.361361361361361322e+00,1.499152826614758685e-12
1.371371371371371328e+00,1.499198071575804280e-12
1.381381381381381335e+00,1.499240900140707235e-12
1.391391391391391341e+00,1.499281441361857349e-12
1.401401401401401348e+00,1.499319817399346147e-12
1.411411411411411354e+00,1.499356143889066691e-12
1.421421421421421361e+00,1.499390530291148672e-12
1.431431431431431367e+00,1.499423080219788803e-12
1.441441441441441373e+00,1.499453891755463639e-12
1.451451451451451380e+00,1.499483057740468731e-12
1.461461461461461386e+00,1.499510666058674700e-12
1.471471471471471393e+00,1.499536799900340549e-12
1.481481481481481399e+00,1.499561538012786551e-12
1.491491491491491406e+00,1.499584954937676940e-12
1.501501501501501412e+00,1.499607121235632163e-12
1.511511511511511419e+00,1.499628103698843583e-12
1.521521521521521425e+00,1.499647965552334237e-12
1.531531531531531432e+00,1.499666766644470481e-12
1.541541541541541438e+00,1.499684563627299082e-12
1.551551551551551444e+00,1.499701410127252778e-12
1.561561561561561451e+00,1.499717356906739082e-12
1.571571571571571457e+00,1.499732452017099021e-12
1.581581581581581464e+00,1.499746740943398077e-12
1.591591591591591470e+00,1.499760266741481493e-12
1.601601601601601477e+00,1.499773070167712581e-12
1.611611611611611705e+00,1.499785189801781579e-12
1.621621621621621712e+00,1.499796662162953206e-12
1.631631631631631718e+00,1.499807521820110156e-12
1.641641641641641725e+00,1.499817801495915654e-12
1.651651651651651731e+00,1.499827532165414359e-12
1.661661661661661737e+00,1.499836743149368059e-12
1.671671671671671744e+00,1.499845462202605469e-12
1.681681681681681750e+00,1.499853715597654108e-12
1.691691691691691757e+00,1.499861528203905686e-12
1.701701701701701763e+00,1.499868923562552891e-12
1.711711711711711770e+00,1.499875923957524769e-12
1.721721721721721776e+00,1.499882550482633154e-12
1.731731731731731783e+00,1.499888823105133701e-12
1.741741741741741789e+00,1.499894760725891160e-12
1.751751751751751796e+00,1.499900381236332656e-12
1.761761761761761802e+00,1.499905701572358424e-12
1.771771771771771808e+00,1.499910737765373555e-12
1.781781781781781815e+00,1.499915504990594258e-12
1.791791791791791821e+00,1.499920017612775034e-12
1.801801801801801828e+00,1.499924289229491667e-12
1.811811811811811834e+00,1.499928332712115138e-12
1.821821821821821841e+00,1.499932160244595617e-12
1.831831831831831847e+00,1.499935783360175261e-12
